task,playerCount,score,duration,stageId,playerIds,High,Low,Medium,efficiency,wave
Allocating Resources,6,90,3.03855,LQcP9uvGkWXet9r2P,"RdQ7k8JdqAxxDE9Q5,XbtwjRfA3KwA69gp3,XfLSyRY9t6wm3WGNa,mAsWa4mqjbWQPt9i8,rXjHX9poFfBxGPQZt,xq9cfw4sMBCfuC43q",0,0,1,29.619390827861974,1
Divergent Association,3,89.58384858126557,3.02085,ZhNpfNEFSDqZCeYGf,"5GmyJNTHbGJifbigX,JwceLKcjrF69jixv2,wy54scYQNFhw6Rm9X",0,0,1,29.65517936384315,1
Divergent Association,3,82.82460996948761,3.024983333333333,WtZbqqdBsAjknrY4o,"5GmyJNTHbGJifbigX,JwceLKcjrF69jixv2,wy54scYQNFhw6Rm9X",0,1,0,27.380187208575567,1
Divergent Association,3,89.60654624331548,3.0120833333333334,sku8L8pJ6opJQAysx,"5GmyJNTHbGJifbigX,JwceLKcjrF69jixv2,wy54scYQNFhw6Rm9X",1,0,0,29.74902628080746,1
Allocating Resources,3,75,2.74695,GNwRiZuddKSqyb5Zb,"5GmyJNTHbGJifbigX,JwceLKcjrF69jixv2,wy54scYQNFhw6Rm9X",0,0,1,27.303008791568832,1
Allocating Resources,3,80,3.0304166666666665,rYPRRTwmEtJ8sYFuN,"5GmyJNTHbGJifbigX,JwceLKcjrF69jixv2,wy54scYQNFhw6Rm9X",1,0,0,26.39901003712361,1
Allocating Resources,3,70,3.030133333333333,u5Xoq2Nsa8N5bcJtZ,"5GmyJNTHbGJifbigX,JwceLKcjrF69jixv2,wy54scYQNFhw6Rm9X",0,1,0,23.10129367244566,1
Divergent Association,6,88.92786841800672,3.01325,pKYxrtsckBKgvAPEt,"BhumNbsMBafLi7Ct6,Cgpfm7rdxfS3hBjir,CpX4mzCYpCKuS9gDv,JCTiYSnJvHHaTM6wx,wn4T577QzpxpQjY2R,xqud5BPmhfgPQ9Skz",1,0,0,29.51227691628863,1
Divergent Association,6,89.06798980837654,3.0206666666666666,iKspk42vmBFHdioCf,"BhumNbsMBafLi7Ct6,Cgpfm7rdxfS3hBjir,CpX4mzCYpCKuS9gDv,JCTiYSnJvHHaTM6wx,wn4T577QzpxpQjY2R,xqud5BPmhfgPQ9Skz",0,0,1,29.486202761545975,1
Divergent Association,6,86.40248648184786,3.022,YfDC4KAvwizijAEvp,"BhumNbsMBafLi7Ct6,Cgpfm7rdxfS3hBjir,CpX4mzCYpCKuS9gDv,JCTiYSnJvHHaTM6wx,wn4T577QzpxpQjY2R,xqud5BPmhfgPQ9Skz",0,1,0,28.591160318281887,1
Allocating Resources,6,0,3.0389166666666667,xPsNtECACpRwg3Tjq,"BhumNbsMBafLi7Ct6,Cgpfm7rdxfS3hBjir,CpX4mzCYpCKuS9gDv,JCTiYSnJvHHaTM6wx,wn4T577QzpxpQjY2R,xqud5BPmhfgPQ9Skz",1,0,0,0,1
Allocating Resources,6,80,3.0467166666666667,L4MhG9vj6p9oWAgyn,"BhumNbsMBafLi7Ct6,Cgpfm7rdxfS3hBjir,CpX4mzCYpCKuS9gDv,JCTiYSnJvHHaTM6wx,wn4T577QzpxpQjY2R,xqud5BPmhfgPQ9Skz",0,0,1,26.25777476299623,1
Allocating Resources,6,80,3.0416166666666666,K3LbPYv5Yw5Q24oTP,"BhumNbsMBafLi7Ct6,Cgpfm7rdxfS3hBjir,CpX4mzCYpCKuS9gDv,JCTiYSnJvHHaTM6wx,wn4T577QzpxpQjY2R,xqud5BPmhfgPQ9Skz",0,1,0,26.30180222140638,1
Divergent Association,1,96.14769508579741,3.053533333333333,jskmDPp4NRsXmo2xm,f9SRbBCMvPprzhm7r,1,0,0,31.487357297272258,1
Divergent Association,1,92.45544956512822,2.4169,5Etq2dHvDJy5m8Y3i,f9SRbBCMvPprzhm7r,0,1,0,38.25373394229311,1
Divergent Association,1,98.0686164665363,3.0179,S4zQnKfzK9Xspsf4X,f9SRbBCMvPprzhm7r,0,0,1,32.49564812171918,1
Allocating Resources,1,0,3.0102333333333333,umpaq6zXBaeJxeGCn,f9SRbBCMvPprzhm7r,1,0,0,0,1
Allocating Resources,1,0,3.025916666666667,ggMomzLCTG7mBeLXY,f9SRbBCMvPprzhm7r,0,0,1,0,1
Allocating Resources,1,0,3.015216666666667,6iSQPSohb3gLrXDtS,f9SRbBCMvPprzhm7r,0,1,0,0,1
Divergent Association,3,90.21565928133154,1.5728333333333333,SDXXRBy9dTPMYFoes,"3YkAFLRMiwBDnKX33,Tx28hm6reDwkLpN8v,z6zEDiJ9TjbXeBJ8D",0,1,0,57.358689804809714,1
Divergent Association,3,89.31674656599944,1.73275,5m2tHk7MQkysdRKok,"3YkAFLRMiwBDnKX33,Tx28hm6reDwkLpN8v,z6zEDiJ9TjbXeBJ8D",1,0,0,51.54623954176854,1
Divergent Association,3,90.13961976502604,2.6296166666666667,GyD2dBrmE6JyL3kBL,"3YkAFLRMiwBDnKX33,Tx28hm6reDwkLpN8v,z6zEDiJ9TjbXeBJ8D",0,0,1,34.27861593198985,1
Allocating Resources,3,80,1.4742833333333334,AYre9E4EtBZy5N4ik,"3YkAFLRMiwBDnKX33,Tx28hm6reDwkLpN8v,z6zEDiJ9TjbXeBJ8D",1,0,0,54.26365352657223,1
Allocating Resources,3,100,3.03365,mDhRzuBzA7tkypeed,"3YkAFLRMiwBDnKX33,Tx28hm6reDwkLpN8v,z6zEDiJ9TjbXeBJ8D",0,1,0,32.96359171295304,1
Allocating Resources,3,100,1.2794,aekAHm6PtAb7JvfWS,"3YkAFLRMiwBDnKX33,Tx28hm6reDwkLpN8v,z6zEDiJ9TjbXeBJ8D",0,0,1,78.16163826793809,1
Divergent Association,1,92.09853302325239,0.5747,6LKKCTdBzMwkmB9vA,tZMfB9iQLffmvijrg,0,0,1,160.25497306986668,1
Divergent Association,1,0,0.3079,ao3gb3FzYtS4AeJmx,tZMfB9iQLffmvijrg,1,0,0,0,1
Divergent Association,1,0,0.29455,BJzZMQWAE2N3eXsrB,tZMfB9iQLffmvijrg,0,1,0,0,1
Allocating Resources,1,90,2.0767166666666665,RNsxEtMrDu7ySgdPS,tZMfB9iQLffmvijrg,0,0,1,43.337640345738066,1
Allocating Resources,1,90,1.6887,W8qiWLqb3PLm84Ynz,tZMfB9iQLffmvijrg,1,0,0,53.295434357790015,1
Allocating Resources,1,90,2.4783166666666667,uBG6uxnYHxbGW6kn2,tZMfB9iQLffmvijrg,0,1,0,36.31497185589681,1
Writing Story,1,94.44444444444444,3.7402,mXAvLzXo4nyPjMMAg,xb9ohzWEs4uaojiNT,1,0,0,25.251174922315503,1
Writing Story,1,88.88888888888889,5.018583333333333,RivPH3CeeKieLiQDy,xb9ohzWEs4uaojiNT,0,0,1,17.711948369670502,1
Writing Story,1,44.44444444444444,5.016933333333333,d6LFrpzjSK7isvZuL,xb9ohzWEs4uaojiNT,0,1,0,8.85888679228568,1
Moral Reasoning,1,0,1.5734,Mdu9sNsRLuSLxJQ9k,xb9ohzWEs4uaojiNT,1,0,0,0,1
Moral Reasoning,1,0,4.31915,AsqGv2KKcy2Ehu58p,xb9ohzWEs4uaojiNT,0,0,1,0,1
Moral Reasoning,1,0,1.0597666666666667,gwt6YAGtCE9vpJfzu,xb9ohzWEs4uaojiNT,0,1,0,0,1
Writing Story,3,100,5.018833333333333,6qfXpmdrpfabd4f6Z,"RjCrvKneE8sm5iHfn,ibDLYBMDS7GgEhWum,nm58pACRpnjDcv4rC",0,0,1,19.924949357420385,1
Writing Story,3,100,5.02495,jmjABNKEmPtMCTyaN,"RjCrvKneE8sm5iHfn,ibDLYBMDS7GgEhWum,nm58pACRpnjDcv4rC",1,0,0,19.900695529308752,1
Writing Story,3,55.55555555555556,5.016016666666666,HaMmBYxG4P2PXBAC9,"RjCrvKneE8sm5iHfn,ibDLYBMDS7GgEhWum,nm58pACRpnjDcv4rC",0,1,0,11.07563216939515,1
Moral Reasoning,3,90,5.020266666666667,LtHnLMvt5zyYp8ifN,"RjCrvKneE8sm5iHfn,ibDLYBMDS7GgEhWum,nm58pACRpnjDcv4rC",1,0,0,17.927334537341974,1
Moral Reasoning,3,50,5.01835,tFmkFSSiymeZvvpW3,"RjCrvKneE8sm5iHfn,ibDLYBMDS7GgEhWum,nm58pACRpnjDcv4rC",0,0,1,9.963434196498849,1
Moral Reasoning,3,90,5.021716666666666,rjGGrWP3dsTk2sqAt,"RjCrvKneE8sm5iHfn,ibDLYBMDS7GgEhWum,nm58pACRpnjDcv4rC",0,1,0,17.922158093347893,1
Writing Story,1,88.88888888888889,5.011333333333333,zTkwhd8wZ8x6eAmCk,itF4HzbY4BhBv7e9a,1,0,0,17.737572613187886,1
Writing Story,1,88.88888888888889,0,SjBzgvGGgk9xqEM5C,itF4HzbY4BhBv7e9a,0,0,1,Infinity,1
Writing Story,1,100,3.0142166666666665,HCbf3uH9tXEHrmQ7e,73yDD7JCeExvq62pH,1,0,0,33.1761154086468,1
Writing Story,1,100,2.0175,CthhkDqPfCaWk97T8,73yDD7JCeExvq62pH,0,1,0,49.56629491945477,1
Writing Story,1,100,1.3808,zpodf5mC4bpPaGiLm,73yDD7JCeExvq62pH,0,0,1,72.4217844727694,1
Moral Reasoning,1,80,2.52685,xvur7AGFp7k5c6i3W,73yDD7JCeExvq62pH,1,0,0,31.659971901774938,1
Moral Reasoning,1,80,1.1145833333333333,zKQdArEmoS9hDDCti,73yDD7JCeExvq62pH,0,1,0,71.77570093457945,1
Moral Reasoning,1,100,1.5824833333333332,jX68fuESfLzp3biJF,73yDD7JCeExvq62pH,0,0,1,63.191818765863786,1
Writing Story,3,100,5.016116666666667,An6A4vmhRtRMB8Dm6,"aoE9G28AJj6iuGzxN,fxmuonak5fGNTC5p2,uuS94GXPW3vWoESqk",0,0,1,19.935740463240155,1
Writing Story,3,100,5.01975,g9XYp4jpoZi77q7j3,"aoE9G28AJj6iuGzxN,fxmuonak5fGNTC5p2,uuS94GXPW3vWoESqk",0,1,0,19.921310822252103,1
Writing Story,3,100,5.021016666666666,NE58tBSLnXhT3zy62,"aoE9G28AJj6iuGzxN,fxmuonak5fGNTC5p2,uuS94GXPW3vWoESqk",1,0,0,19.916285214481796,1
Moral Reasoning,3,90,5.020366666666667,aG9G6uJbNnmJhsZ8B,"aoE9G28AJj6iuGzxN,fxmuonak5fGNTC5p2,uuS94GXPW3vWoESqk",0,1,0,17.926977445206525,1
Moral Reasoning,3,80,5.016616666666667,modCa6vveeCmDBrgy,"aoE9G28AJj6iuGzxN,fxmuonak5fGNTC5p2,uuS94GXPW3vWoESqk",0,0,1,15.947002794047782,1
Moral Reasoning,3,80,5.024583333333333,aGaT2NMj8ffzRZHeh,"aoE9G28AJj6iuGzxN,fxmuonak5fGNTC5p2,uuS94GXPW3vWoESqk",1,0,0,15.921718218757775,1
Writing Story,1,44.44444444444444,1.4296166666666668,DXNFhLq8KfTCdjqHs,Wfx7GwnrhjFAcox5x,0,1,0,31.088364790872454,1
Writing Story,1,77.77777777777777,2.95355,DGurjfMmuQdZXd8jd,Wfx7GwnrhjFAcox5x,1,0,0,26.33365874211636,1
Writing Story,1,44.44444444444444,0.8791166666666667,3HHrE7r8vZj4gp5Es,Wfx7GwnrhjFAcox5x,0,0,1,50.55579780208669,1
Moral Reasoning,1,50,1.7687,zJuYj2vDjXMToXdiS,Wfx7GwnrhjFAcox5x,1,0,0,28.269350370328493,1
Moral Reasoning,1,0,1.3413666666666666,gT5aPDnB5cabrs65j,Wfx7GwnrhjFAcox5x,0,0,1,0,1
Moral Reasoning,1,0,0.9426833333333333,i4w3Qw4GQgfa5J4A7,Wfx7GwnrhjFAcox5x,0,1,0,0,1
Writing Story,6,100,3.9424333333333332,wQ7cXGwPstHXCfyBp,"4L8jRb8TDCXHb7YAR,BsTgcA3oyRSEw8xNy,YsW2tcGsiY5eAidEZ,vcs9ATnui8jvNcczb,wn28yFqCTKKMbyrCq,yDtEAFcfBPeWfeuiQ",1,0,0,25.36504527660582,1
Writing Story,6,100,5.020783333333333,xpmawSXneexfkraq9,"4L8jRb8TDCXHb7YAR,BsTgcA3oyRSEw8xNy,YsW2tcGsiY5eAidEZ,vcs9ATnui8jvNcczb,wn28yFqCTKKMbyrCq,yDtEAFcfBPeWfeuiQ",0,0,1,19.917210793800436,1
Writing Story,6,88.88888888888889,4.313633333333334,BrXdPiPYqpfu7o5Gx,"4L8jRb8TDCXHb7YAR,BsTgcA3oyRSEw8xNy,YsW2tcGsiY5eAidEZ,vcs9ATnui8jvNcczb,wn28yFqCTKKMbyrCq,yDtEAFcfBPeWfeuiQ",0,1,0,20.60650083585119,1
Moral Reasoning,6,100,5.028083333333333,zq4k4kqAGjYMJ4nP2,"4L8jRb8TDCXHb7YAR,BsTgcA3oyRSEw8xNy,YsW2tcGsiY5eAidEZ,vcs9ATnui8jvNcczb,wn28yFqCTKKMbyrCq,yDtEAFcfBPeWfeuiQ",1,0,0,19.888294081575154,1
Moral Reasoning,6,50,5.01575,hp6odjFjQdWBm4gdj,"4L8jRb8TDCXHb7YAR,BsTgcA3oyRSEw8xNy,YsW2tcGsiY5eAidEZ,vcs9ATnui8jvNcczb,wn28yFqCTKKMbyrCq,yDtEAFcfBPeWfeuiQ",0,0,1,9.968598913422719,1
Moral Reasoning,6,100,5.021333333333334,tHjYijKa6rwBKB777,"4L8jRb8TDCXHb7YAR,BsTgcA3oyRSEw8xNy,YsW2tcGsiY5eAidEZ,vcs9ATnui8jvNcczb,wn28yFqCTKKMbyrCq,yDtEAFcfBPeWfeuiQ",0,1,0,19.915029208709505,1
Divergent Association,3,96.21315940313391,3.009933333333333,WeguGtXiDnXv5K2dB,"N98cE8gcc5DBbwSde,NuxYCALw7o3r6h2dz,x2fS47qYjd5JE8DJb",1,0,0,31.965212763228617,1
Divergent Association,3,94.92362755872495,3.0237833333333333,Nh8BLkCBR5NQcMaps,"N98cE8gcc5DBbwSde,NuxYCALw7o3r6h2dz,x2fS47qYjd5JE8DJb",0,1,0,31.39233770896006,1
Divergent Association,3,97.78278572783114,3.0103666666666666,3yHzXvt2efcRJYc4B,"N98cE8gcc5DBbwSde,NuxYCALw7o3r6h2dz,x2fS47qYjd5JE8DJb",0,0,1,32.48201848982886,1
Allocating Resources,3,0,1.5944833333333333,Bxr5cNgtckwrMukZ5,"N98cE8gcc5DBbwSde,NuxYCALw7o3r6h2dz,x2fS47qYjd5JE8DJb",0,1,0,0,1
Allocating Resources,3,80,3.0173666666666668,GSj3GEYhhZcAP8fic,"N98cE8gcc5DBbwSde,NuxYCALw7o3r6h2dz,x2fS47qYjd5JE8DJb",1,0,0,26.513184785850797,1
Allocating Resources,3,80,3.018133333333333,RtfPpNKhXqN5eC8GK,"N98cE8gcc5DBbwSde,NuxYCALw7o3r6h2dz,x2fS47qYjd5JE8DJb",0,0,1,26.506449902809685,1
Divergent Association,6,97.55402695429933,3.016983333333333,aBoLYz3vwCfW2SEDe,"6wTFqHjZ2gMf7CfzJ,JvmBo9gFAGtyR3Sev,fZz8PkXfFshJerpAL,g5MBgpexCmbeAJynQ,k5irXjJeSCRx68hNS,s7ht4k6o5x6JXicYY",1,0,0,32.334957199288255,1
Divergent Association,6,95.16648223605387,3.0379,GCZhGhPnJoQbE4PjW,"6wTFqHjZ2gMf7CfzJ,JvmBo9gFAGtyR3Sev,fZz8PkXfFshJerpAL,g5MBgpexCmbeAJynQ,k5irXjJeSCRx68hNS,s7ht4k6o5x6JXicYY",0,0,1,31.326403843462217,1
Divergent Association,6,92.59719500356604,3.0203,yEv7dHdr7t4KLCQCE,"6wTFqHjZ2gMf7CfzJ,JvmBo9gFAGtyR3Sev,fZz8PkXfFshJerpAL,g5MBgpexCmbeAJynQ,k5irXjJeSCRx68hNS,s7ht4k6o5x6JXicYY",0,1,0,30.65827732462538,1
Allocating Resources,6,0,3.0353,WDmS4XSSFC8wQDFP7,"6wTFqHjZ2gMf7CfzJ,JvmBo9gFAGtyR3Sev,fZz8PkXfFshJerpAL,g5MBgpexCmbeAJynQ,k5irXjJeSCRx68hNS,s7ht4k6o5x6JXicYY",0,0,1,0,1
Allocating Resources,6,0,3.0422,MKskE78hNJxYxQz4i,"6wTFqHjZ2gMf7CfzJ,JvmBo9gFAGtyR3Sev,fZz8PkXfFshJerpAL,g5MBgpexCmbeAJynQ,k5irXjJeSCRx68hNS,s7ht4k6o5x6JXicYY",0,1,0,0,1
Allocating Resources,6,0,3.02505,yAK6AR4vNedGefoYk,"6wTFqHjZ2gMf7CfzJ,JvmBo9gFAGtyR3Sev,fZz8PkXfFshJerpAL,g5MBgpexCmbeAJynQ,k5irXjJeSCRx68hNS,s7ht4k6o5x6JXicYY",1,0,0,0,1
Divergent Association,1,85.35991468509651,2.2497,mCvv5bpkrCGWynhYK,ubcdRpd9dNPABqKBr,1,0,0,37.94279889989622,1
Divergent Association,1,83.17384563613413,1.3832833333333334,RDThFSnP65FTaQY9k,ubcdRpd9dNPABqKBr,0,0,1,60.127844839789965,1
Divergent Association,1,86.18170933662157,0.64475,dsWwJkXt2L24epr2u,ubcdRpd9dNPABqKBr,0,1,0,133.66686209634983,1
Allocating Resources,1,70,3.0125166666666665,TcshPcENTppvMrFXN,ubcdRpd9dNPABqKBr,1,0,0,23.236385967435865,1
Allocating Resources,1,80,2.5764833333333335,Pmw47Sjttp5s89shN,ubcdRpd9dNPABqKBr,0,0,1,31.050074714242278,1
Allocating Resources,1,70,3.0169333333333332,X4yB7mLzqsrYXW7pC,ubcdRpd9dNPABqKBr,0,1,0,23.202368851372256,1
Divergent Association,6,98.82336108171582,3.0121,wWdnt7HpFc8tWGYJq,"BTzsFMA2gSidcJ9Qi,angPMYP7anNLQCiFe,bqmN7Z8Wq6cnEvSbS,cXTZBCg73C7Medx2W,mnJTn8FNr5ffmdvn4,uis2KiYiAaiPD9yYE",1,0,0,32.80879156791468,1
Divergent Association,6,98.89835130333506,3.027433333333333,BzbpSZ7vMC24P2zBr,"BTzsFMA2gSidcJ9Qi,angPMYP7anNLQCiFe,bqmN7Z8Wq6cnEvSbS,cXTZBCg73C7Medx2W,mnJTn8FNr5ffmdvn4,uis2KiYiAaiPD9yYE",0,0,1,32.667391950277484,1
Divergent Association,6,91.51421813627007,3.0150166666666665,4STXPB3Mr2M6y92Me,"BTzsFMA2gSidcJ9Qi,angPMYP7anNLQCiFe,bqmN7Z8Wq6cnEvSbS,cXTZBCg73C7Medx2W,mnJTn8FNr5ffmdvn4,uis2KiYiAaiPD9yYE",0,1,0,30.3528067184604,1
Allocating Resources,6,0,3.038483333333333,547aEPx3LMk2ixotp,"BTzsFMA2gSidcJ9Qi,angPMYP7anNLQCiFe,bqmN7Z8Wq6cnEvSbS,cXTZBCg73C7Medx2W,mnJTn8FNr5ffmdvn4,uis2KiYiAaiPD9yYE",1,0,0,0,1
Allocating Resources,6,80,3.0363333333333333,s6wEBCbBaZzYFdk7f,"BTzsFMA2gSidcJ9Qi,angPMYP7anNLQCiFe,bqmN7Z8Wq6cnEvSbS,cXTZBCg73C7Medx2W,mnJTn8FNr5ffmdvn4,uis2KiYiAaiPD9yYE",0,0,1,26.34756833900538,1
Allocating Resources,6,0,3.04505,mQ6eo3SuXp6dhy5wK,"BTzsFMA2gSidcJ9Qi,angPMYP7anNLQCiFe,bqmN7Z8Wq6cnEvSbS,cXTZBCg73C7Medx2W,mnJTn8FNr5ffmdvn4,uis2KiYiAaiPD9yYE",0,1,0,0,1
Allocating Resources,1,80,2.9783166666666667,6TTCHuYJ9r8sEfRTa,AjuG8X2S79WK4yvYW,1,0,0,26.860810636881013,1
Allocating Resources,1,0,2.92015,eNkhD9Qevbw24cgEf,AjuG8X2S79WK4yvYW,0,0,1,0,1
Allocating Resources,1,0,1.6395,kkMvsWNqBhdQvzsqi,AjuG8X2S79WK4yvYW,0,1,0,0,1
Divergent Association,1,94.39664506124913,3.0077,xp2KD6QpBNQPokRYr,M86R6cQtenSxzCPWm,1,0,0,31.384993537004732,1
Divergent Association,1,95.05127050060698,3.0201166666666666,qx3jgF5KgGYDptuJN,M86R6cQtenSxzCPWm,0,0,1,31.472714795987013,1
Divergent Association,1,89.12120625518591,2.9203333333333332,QvJ67PADGC8z5wtyu,M86R6cQtenSxzCPWm,0,1,0,30.51747731600933,1
Allocating Resources,1,90,2.665383333333333,GyoZ42hENBJHgiHtk,M86R6cQtenSxzCPWm,1,0,0,33.76625000781626,1
Allocating Resources,1,100,2.77875,A7vHkLFKDyrL2iTAX,M86R6cQtenSxzCPWm,0,0,1,35.98740440845704,1
Allocating Resources,1,100,1.714,4d6w4WfLfuGNfybS6,M86R6cQtenSxzCPWm,0,1,0,58.343057176196034,1
Divergent Association,3,91.24466698897642,3.03295,EwS9qXrHvcGkLGhvR,"ZQspLsG8eNun3fnCx,et9rTPMnmdveRo9Fn,uQJDBpaJbyrfx8PpA",0,0,1,30.084461329390994,1
Divergent Association,3,93.29411754000742,3.0195166666666666,3Ni2unufJS3ekpsWq,"ZQspLsG8eNun3fnCx,et9rTPMnmdveRo9Fn,uQJDBpaJbyrfx8PpA",0,1,0,30.8970367906588,1
Divergent Association,3,95.89845817539639,3.021933333333333,a2SQoF5YpHMyeK7Y9,"ZQspLsG8eNun3fnCx,et9rTPMnmdveRo9Fn,uQJDBpaJbyrfx8PpA",1,0,0,31.73414089503289,1
Allocating Resources,3,0,3.0354666666666668,9RQixxgWgoC6aSf8o,"ZQspLsG8eNun3fnCx,et9rTPMnmdveRo9Fn,uQJDBpaJbyrfx8PpA",1,0,0,0,1
Allocating Resources,3,80,3.031,FG4mWgF7DRNeFhAQd,"ZQspLsG8eNun3fnCx,et9rTPMnmdveRo9Fn,uQJDBpaJbyrfx8PpA",0,0,1,26.393929396238864,1
Allocating Resources,3,0,3.0286,creEyF2BXcQGaxrur,"ZQspLsG8eNun3fnCx,et9rTPMnmdveRo9Fn,uQJDBpaJbyrfx8PpA",0,1,0,0,1
Writing Story,3,88.88888888888889,5.0176,HSRdZYtSBg564dACv,"HQrafFxeRAFjca4Nj,WbX8rz5aY2WewAczw,cTyATvHR4RACKFmck",1,0,0,17.715419501133788,1
Writing Story,3,88.88888888888889,5.019983333333333,QGGqxZLqfYxvQbQMW,"HQrafFxeRAFjca4Nj,WbX8rz5aY2WewAczw,cTyATvHR4RACKFmck",0,1,0,17.707008766076026,1
Writing Story,3,100,5.015383333333333,BvLuMrDkvsaGx6TkJ,"HQrafFxeRAFjca4Nj,WbX8rz5aY2WewAczw,cTyATvHR4RACKFmck",0,0,1,19.93865540354177,1
Moral Reasoning,3,70,5.017016666666667,H9toPtqmhXLGovCZw,"HQrafFxeRAFjca4Nj,WbX8rz5aY2WewAczw,cTyATvHR4RACKFmck",1,0,0,13.952514940818082,1
Moral Reasoning,3,80,5.021583333333333,ojop3Kqo7ySpp9H6W,"HQrafFxeRAFjca4Nj,WbX8rz5aY2WewAczw,cTyATvHR4RACKFmck",0,0,1,15.93123018968121,1
Moral Reasoning,3,50,5.008916666666667,x7eTAFghuzZEFX2gk,"HQrafFxeRAFjca4Nj,WbX8rz5aY2WewAczw,cTyATvHR4RACKFmck",0,1,0,9.982198412830451,1
Writing Story,6,100,5.016783333333334,v9vqGW3Bj7RtjrJin,"6Yv2R7chKqT6fJkhK,L3iJcZcEDt6ARAoso,Nmw8xrT4X9mSiBeuP,dcBqLuvjTr9g99yBs,sp36vCYL6f2LKLgsR,x74yJxBDmSFS6YzvT",1,0,0,19.933091257013956,1
Writing Story,6,100,5.01455,rjPv4K7uwxEBhmr6q,"6Yv2R7chKqT6fJkhK,L3iJcZcEDt6ARAoso,Nmw8xrT4X9mSiBeuP,dcBqLuvjTr9g99yBs,sp36vCYL6f2LKLgsR,x74yJxBDmSFS6YzvT",0,0,1,19.941968870586592,1
Writing Story,6,100,5.034216666666667,PvFhbQv6hfnxL7kWT,"6Yv2R7chKqT6fJkhK,L3iJcZcEDt6ARAoso,Nmw8xrT4X9mSiBeuP,dcBqLuvjTr9g99yBs,sp36vCYL6f2LKLgsR,x74yJxBDmSFS6YzvT",0,1,0,19.86406359148891,1
Moral Reasoning,6,80,5.030666666666667,KaYrXauwTjebGDm8x,"6Yv2R7chKqT6fJkhK,L3iJcZcEDt6ARAoso,Nmw8xrT4X9mSiBeuP,dcBqLuvjTr9g99yBs,sp36vCYL6f2LKLgsR,x74yJxBDmSFS6YzvT",1,0,0,15.902464882056718,1
Moral Reasoning,6,50,5.044583333333334,HgrKDDHM3ucBvHw3j,"6Yv2R7chKqT6fJkhK,L3iJcZcEDt6ARAoso,Nmw8xrT4X9mSiBeuP,dcBqLuvjTr9g99yBs,sp36vCYL6f2LKLgsR,x74yJxBDmSFS6YzvT",0,0,1,9.911621376063433,1
Moral Reasoning,6,80,5.025716666666667,MtAZdyiiqQAxFLCsk,"6Yv2R7chKqT6fJkhK,L3iJcZcEDt6ARAoso,Nmw8xrT4X9mSiBeuP,dcBqLuvjTr9g99yBs,sp36vCYL6f2LKLgsR,x74yJxBDmSFS6YzvT",0,1,0,15.918127762872956,1
Writing Story,1,100,2.9218166666666665,eBtxqzTMvatDQ7ojx,kCbT3Mf2BG7ft8drG,0,1,0,34.22528221597294,1
Writing Story,1,100,2.8127,CWKJwfnMozJgBFxwL,kCbT3Mf2BG7ft8drG,1,0,0,35.55302734027803,1
Writing Story,1,100,3.2712833333333333,jWA93E8pzDmRiSGRF,kCbT3Mf2BG7ft8drG,0,0,1,30.569042730426897,1
Moral Reasoning,1,80,2.948933333333333,LzyZoJfT7dbaTGK55,kCbT3Mf2BG7ft8drG,0,0,1,27.12845322602523,1
Moral Reasoning,1,80,5.009266666666667,ZriQTWkK8MynHwkoT,kCbT3Mf2BG7ft8drG,1,0,0,15.970401522511612,1
Moral Reasoning,1,90,2.6001,5sDWXMQHQ52MHmQ5v,kCbT3Mf2BG7ft8drG,0,1,0,34.614053305642095,1
Writing Story,6,100,5.0148166666666665,RLbtXEeGf9jxfKQrg,"3Tu6gRju5LTHrYDvP,3d75kyr3qmG4bzJsZ,3pq6sn9HcHZXhKGur,CawECdsfkCYJ2o6mX,Yf2RiHaMdkCdBxLbS,cTg5EejMX6rp2jdTE",1,0,0,19.940908441318893,1
Writing Story,6,100,5.01815,Ka8bwPcvKEyrcLLvo,"3Tu6gRju5LTHrYDvP,3d75kyr3qmG4bzJsZ,3pq6sn9HcHZXhKGur,CawECdsfkCYJ2o6mX,Yf2RiHaMdkCdBxLbS,cTg5EejMX6rp2jdTE",0,0,1,19.927662584817114,1
Writing Story,6,100,5.019383333333334,YyEAxxWq2BvtD8tfi,"3Tu6gRju5LTHrYDvP,3d75kyr3qmG4bzJsZ,3pq6sn9HcHZXhKGur,CawECdsfkCYJ2o6mX,Yf2RiHaMdkCdBxLbS,cTg5EejMX6rp2jdTE",0,1,0,19.922766076842105,1
Moral Reasoning,6,90,5.032966666666667,t7nycP5MgisLE5p4R,"3Tu6gRju5LTHrYDvP,3d75kyr3qmG4bzJsZ,3pq6sn9HcHZXhKGur,CawECdsfkCYJ2o6mX,Yf2RiHaMdkCdBxLbS,cTg5EejMX6rp2jdTE",0,1,0,17.882097371331685,1
Moral Reasoning,6,90,5.03355,mCnaFjCJKeRGGQrkA,"3Tu6gRju5LTHrYDvP,3d75kyr3qmG4bzJsZ,3pq6sn9HcHZXhKGur,CawECdsfkCYJ2o6mX,Yf2RiHaMdkCdBxLbS,cTg5EejMX6rp2jdTE",1,0,0,17.880025032035046,1
Moral Reasoning,6,90,5.041683333333333,ThnpvwRteimystyRo,"3Tu6gRju5LTHrYDvP,3d75kyr3qmG4bzJsZ,3pq6sn9HcHZXhKGur,CawECdsfkCYJ2o6mX,Yf2RiHaMdkCdBxLbS,cTg5EejMX6rp2jdTE",0,0,1,17.851180657254027,1
